 time            v(vin)          v(vout_buf)     v(vout_st)     
 2.38200689e-03  1.58987425e+00  1.61556702e-01  3.29999996e+00 
 2.38201475e-03  1.59801095e+00  4.76158630e-01  3.30000003e+00 
 2.38202495e-03  1.60855837e+00  2.99314983e+00  3.29999998e+00 
 2.38203153e-03  1.61535662e+00  3.18317068e+00  3.30000001e+00 
 2.38203793e-03  1.62197967e+00  3.22352727e+00  3.30000000e+00 
 2.38204727e-03  1.63163218e+00  3.27922385e+00  3.29999999e+00 
 2.38206157e-03  1.64641594e+00  3.28807278e+00  3.30000001e+00 
 2.38209016e-03  1.67598346e+00  3.30511503e+00  3.29999998e+00 
 2.38212428e-03  1.71125982e+00  3.29479716e+00  3.30000002e+00 
 2.38219251e-03  1.78181253e+00  3.30498795e+00  3.29999998e+00 
 2.38230086e-03  1.89385264e+00  3.29511262e+00  3.30000002e+00 
 2.38251756e-03  2.11793285e+00  3.30474937e+00  3.29999998e+00 
 2.38286743e-03  2.47970903e+00  3.29531124e+00  3.30000002e+00 
 2.38300000e-03  2.61678838e+00  3.30466764e+00  3.29999998e+00 
 2.38304201e-03  2.58918226e+00  3.30000233e+00  3.30000000e+00 
 2.38312603e-03  2.53396923e+00  3.29999819e+00  3.30000000e+00 
 2.38329406e-03  2.42354315e+00  3.30000267e+00  3.30000000e+00 
 2.38363014e-03  2.20269100e+00  3.29999906e+00  3.30000000e+00 
 2.38400000e-03  1.95963410e+00  3.30000472e+00  3.30000000e+00 
 2.38406721e-03  1.98475408e+00  3.29999853e+00  3.30000000e+00 
 2.38420164e-03  2.03499452e+00  3.29999887e+00  3.30000000e+00 
 2.38447050e-03  2.13547541e+00  3.29999908e+00  3.30000000e+00 
 2.38500000e-03  2.33336515e+00  3.29999962e+00  3.30000000e+00 
 2.38505377e-03  2.30435835e+00  3.30000069e+00  3.30000000e+00 
 2.38516131e-03  2.24634431e+00  3.30000092e+00  3.30000000e+00 
 2.38537640e-03  2.13031624e+00  3.30000122e+00  3.30000000e+00 
 2.38580658e-03  1.89826010e+00  3.30000260e+00  3.30000000e+00 
 2.38600000e-03  1.79391799e+00  3.30000466e+00  3.30000000e+00 
 2.38605300e-03  1.83470828e+00  3.29999378e+00  3.30000000e+00 
 2.38615901e-03  1.91628948e+00  3.29999704e+00  3.30000000e+00 
 2.38637102e-03  2.07945189e+00  3.29999729e+00  3.30000000e+00 
 2.38679503e-03  2.40577669e+00  3.30000003e+00  3.30000000e+00 
 2.38700000e-03  2.56351774e+00  3.29999899e+00  3.30000000e+00 
 2.38707146e-03  2.54038194e+00  3.30000013e+00  3.30000000e+00 
 2.38721438e-03  2.49410981e+00  3.30000021e+00  3.30000000e+00 
 2.38750022e-03  2.40156556e+00  3.30000029e+00  3.30000000e+00 
 2.38800000e-03  2.23975614e+00  3.30000055e+00  3.30000000e+00 
 2.38805717e-03  2.24676023e+00  3.29999980e+00  3.30000000e+00 
 2.38817150e-03  2.26076861e+00  3.29999981e+00  3.30000000e+00 
 2.38840018e-03  2.28878538e+00  3.29999982e+00  3.30000000e+00 
 2.38885752e-03  2.34481892e+00  3.29999986e+00  3.30000000e+00 
 2.38900000e-03  2.36227527e+00  3.29999986e+00  3.30000000e+00 
 2.38909147e-03  2.33870216e+00  3.30000030e+00  3.30000000e+00 
 2.38927441e-03  2.29155576e+00  3.30000038e+00  3.30000000e+00 
 2.38964028e-03  2.19726296e+00  3.30000048e+00  3.30000000e+00 
 2.39000000e-03  2.10455733e+00  3.30000067e+00  3.30000000e+00 
 2.39007317e-03  2.10086941e+00  3.30000013e+00  3.30000000e+00 
 2.39021953e-03  2.09349366e+00  3.30000013e+00  3.30000000e+00 
 2.39051223e-03  2.07874217e+00  3.30000014e+00  3.30000000e+00 
 2.39100000e-03  2.05415941e+00  3.30000015e+00  3.30000000e+00 
 2.39105854e-03  2.04901731e+00  3.30000026e+00  3.30000000e+00 
 2.39117562e-03  2.03873308e+00  3.30000027e+00  3.30000000e+00 
 2.39140978e-03  2.01816462e+00  3.30000030e+00  3.30000000e+00 
 2.39187810e-03  1.97702771e+00  3.30000033e+00  3.30000000e+00 
 2.39200000e-03  1.96632031e+00  3.30000034e+00  3.30000000e+00 
 2.39209366e-03  1.98659982e+00  3.29999917e+00  3.30000000e+00 
 2.39228099e-03  2.02715900e+00  3.29999931e+00  3.30000000e+00 
 2.39265565e-03  2.10827736e+00  3.29999944e+00  3.30000000e+00 
 2.39300000e-03  2.18283396e+00  3.29999958e+00  3.30000000e+00 
 2.39307493e-03  2.19918321e+00  3.29999957e+00  3.30000000e+00 
 2.39322479e-03  2.23188170e+00  3.29999963e+00  3.30000000e+00 
 2.39352452e-03  2.29727868e+00  3.29999969e+00  3.30000000e+00 
 2.39400000e-03  2.40102355e+00  3.29999981e+00  3.30000000e+00 
 2.39405994e-03  2.37301906e+00  3.30000046e+00  3.30000000e+00 
 2.39417984e-03  2.31700975e+00  3.30000063e+00  3.30000000e+00 
 2.39441962e-03  2.20499112e+00  3.30000084e+00  3.30000000e+00 
 2.39489918e-03  1.98095387e+00  3.30000170e+00  3.30000000e+00 
 2.39500000e-03  1.93385198e+00  3.30000218e+00  3.30000000e+00 
 2.39506100e-03  1.94840625e+00  3.29999894e+00  3.30000000e+00 
 2.39518299e-03  1.97751513e+00  3.29999912e+00  3.30000000e+00 
 2.39542697e-03  2.03573290e+00  3.29999920e+00  3.30000000e+00 
 2.39591494e-03  2.15216844e+00  3.29999952e+00  3.30000000e+00 
 2.39600000e-03  2.17246478e+00  3.29999946e+00  3.30000000e+00 
 2.39604086e-03  2.14346940e+00  3.30000154e+00  3.30000000e+00 
 2.39612259e-03  2.08547817e+00  3.30000199e+00  3.30000000e+00 
 2.39628604e-03  1.96949573e+00  3.30000268e+00  3.30000000e+00 
 2.39661294e-03  1.73753084e+00  3.30000614e+00  3.30000000e+00 
 2.39693925e-03  1.50598935e+00  5.15897110e-04  3.30000000e+00 
 2.39700000e-03  1.46288074e+00 -3.43870097e-04  3.30000000e+00 
 2.39703008e-03  1.47262477e+00  1.18476008e-05  3.29999999e+00 
 2.39709025e-03  1.49211333e+00  4.50996683e-05  3.30000001e+00 
 2.39721059e-03  1.53109044e+00  1.07738081e-03  3.29999999e+00 
 2.39737111e-03  1.58308259e+00  8.83831419e-02  3.30000001e+00 
 2.39754783e-03  1.64032246e+00  3.28770074e+00  3.29999999e+00 
 2.39766702e-03  1.67892766e+00  3.30048677e+00  3.30000001e+00 
 2.39777658e-03  1.71441678e+00  3.29938056e+00  3.29999999e+00 
 2.39791745e-03  1.76004330e+00  3.30058842e+00  3.30000001e+00 
 2.39800000e-03  1.78678155e+00  3.29940963e+00  3.29999999e+00 
 2.39802817e-03  1.78175154e+00  3.30000013e+00  3.30000000e+00 
 2.39808452e-03  1.77169126e+00  3.30000223e+00  3.30000000e+00 
 2.39819721e-03  1.75157072e+00  3.30000068e+00  3.30000000e+00 
 2.39842260e-03  1.71132962e+00  3.29999642e+00  3.30000000e+00 
 2.39887337e-03  1.63084743e+00  3.27235038e+00  3.30000000e+00 
 2.39900000e-03  1.60823783e+00  3.07000318e+00  3.30000000e+00 
 2.39900578e-03  1.61188724e+00  3.12653964e+00  3.29999998e+00 
 2.39901733e-03  1.61918644e+00  3.21280196e+00  3.30000002e+00 
 2.39904043e-03  1.63378485e+00  3.27859685e+00  3.29999998e+00 
 2.39908294e-03  1.66064753e+00  3.29881601e+00  3.30000002e+00 
 2.39913406e-03  1.69294541e+00  3.29998227e+00  3.29999998e+00 
 2.39921033e-03  1.74114138e+00  3.29995969e+00  3.30000002e+00 
 2.39935741e-03  1.83408113e+00  3.30002533e+00  3.29999998e+00 
 2.39961919e-03  1.99949537e+00  3.29996899e+00  3.30000002e+00 
 2.40000000e-03  2.24011969e+00  3.30002730e+00  3.29999998e+00 
 2.40004688e-03  2.22360457e+00  3.30000063e+00  3.30000000e+00 
 2.40014065e-03  2.19057385e+00  3.30000069e+00  3.30000000e+00 
 2.40032819e-03  2.12451241e+00  3.30000085e+00  3.30000000e+00 
 2.40070327e-03  1.99238954e+00  3.30000125e+00  3.30000000e+00 
 2.40100000e-03  1.88786467e+00  3.30000189e+00  3.30000000e+00 
 2.40107502e-03  1.86650300e+00  3.30000164e+00  3.30000000e+00 
 2.40122505e-03  1.82377969e+00  3.30000213e+00  3.30000000e+00 
 2.40152511e-03  1.73833306e+00  3.30000205e+00  3.30000000e+00 
 2.40190186e-03  1.63104640e+00  3.27376827e+00  3.30000000e+00 
 2.40200000e-03  1.60310111e+00  2.87742099e+00  3.30000000e+00 
 2.40200723e-03  1.60330663e+00  2.86544035e+00  3.29999999e+00 
 2.40202168e-03  1.60371780e+00  2.88473350e+00  3.30000001e+00 
 2.40205060e-03  1.60454016e+00  2.93505441e+00  3.29999999e+00 
 2.40210175e-03  1.60599501e+00  2.99313375e+00  3.30000001e+00 
 2.40220405e-03  1.60890471e+00  3.07947604e+00  3.29999999e+00 
 2.40240866e-03  1.61472410e+00  3.17502941e+00  3.30000001e+00 
 2.40281787e-03  1.62636290e+00  3.25780419e+00  3.29999999e+00 
 2.40300000e-03  1.63154299e+00  3.27380990e+00  3.30000001e+00 
 2.40307442e-03  1.63411650e+00  3.27956537e+00  3.30000000e+00 
 2.40322327e-03  1.63926353e+00  3.28763856e+00  3.30000000e+00 
 2.40352097e-03  1.64955759e+00  3.29587386e+00  3.30000000e+00 
 2.40400000e-03  1.66612168e+00  3.29940605e+00  3.30000000e+00 
 2.40405954e-03  1.67411579e+00  3.29976576e+00  3.30000000e+00 
 2.40417862e-03  1.69010407e+00  3.29995457e+00  3.30000000e+00 
 2.40441678e-03  1.72208061e+00  3.29999321e+00  3.30000000e+00 
 2.40489310e-03  1.78603370e+00  3.29999902e+00  3.30000000e+00 
 2.40500000e-03  1.80038688e+00  3.29999815e+00  3.30000000e+00 
 2.40509526e-03  1.78424198e+00  3.30000133e+00  3.30000000e+00 
 2.40528579e-03  1.75195202e+00  3.30000134e+00  3.30000000e+00 
 2.40566685e-03  1.68737210e+00  3.29994744e+00  3.30000000e+00 
 2.40600000e-03  1.63091044e+00  3.27251135e+00  3.30000000e+00 
 2.40604675e-03  1.64555671e+00  3.29341207e+00  3.30000000e+00 
 2.40614025e-03  1.67484947e+00  3.29979883e+00  3.30000000e+00 
 2.40632726e-03  1.73343498e+00  3.29997983e+00  3.30000000e+00 
 2.40653229e-03  1.79766826e+00  3.30001042e+00  3.30000000e+00 
 2.40694236e-03  1.92613480e+00  3.29998573e+00  3.30000000e+00 
 2.40700000e-03  1.94419310e+00  3.30001136e+00  3.30000000e+00 
 2.40706251e-03  1.92758195e+00  3.30000119e+00  3.30000000e+00 
 2.40718752e-03  1.89435937e+00  3.30000144e+00  3.30000000e+00 
 2.40741413e-03  1.83413521e+00  3.30000177e+00  3.30000000e+00 
 2.40786737e-03  1.71368688e+00  3.29999737e+00  3.30000000e+00 
 2.40800000e-03  1.67843902e+00  3.29986804e+00  3.30000000e+00 
 2.40809065e-03  1.67793897e+00  3.29985101e+00  3.30000000e+00 
 2.40827194e-03  1.67693901e+00  3.29983439e+00  3.30000000e+00 
 2.40863452e-03  1.67493908e+00  3.29979651e+00  3.30000000e+00 
 2.40900000e-03  1.67292321e+00  3.29974397e+00  3.30000000e+00 
 2.40907252e-03  1.66675232e+00  3.29945595e+00  3.30000000e+00 
 2.40921755e-03  1.65441051e+00  3.29760404e+00  3.30000000e+00 
 2.40950762e-03  1.62972689e+00  3.26923538e+00  3.30000000e+00 
 2.40981503e-03  1.60356777e+00  2.88731321e+00  3.30000000e+00 
 2.41000000e-03  1.58782739e+00  1.46460461e-01  3.30000000e+00 
 2.41000275e-03  1.58906205e+00  1.58874532e-01  3.29999997e+00 
 2.41000824e-03  1.59153161e+00  2.02956879e-01  3.30000002e+00 
 2.41001923e-03  1.59647075e+00  4.05135335e-01  3.29999998e+00 
 2.41003138e-03  1.60193186e+00  2.44730085e+00  3.30000002e+00 
 2.41004024e-03  1.60591592e+00  2.98057474e+00  3.29999998e+00 
 2.41004907e-03  1.60988294e+00  3.08415996e+00  3.30000001e+00 
 2.41006484e-03  1.61697178e+00  3.19885251e+00  3.29999999e+00 
 2.41008018e-03  1.62387064e+00  3.24173227e+00  3.30000001e+00 
 2.41011088e-03  1.63766835e+00  3.28826901e+00  3.29999999e+00 
 2.41016568e-03  1.66230356e+00  3.29624678e+00  3.30000001e+00 
 2.41026725e-03  1.70795921e+00  3.30264536e+00  3.29999999e+00 
 2.41038539e-03  1.76106676e+00  3.29739743e+00  3.30000001e+00 
 2.41062168e-03  1.86728187e+00  3.30252011e+00  3.29999999e+00 
 2.41100000e-03  2.03734232e+00  3.29752965e+00  3.30000001e+00 
 2.41104328e-03  2.03494267e+00  3.29999984e+00  3.30000000e+00 
 2.41112983e-03  2.03014313e+00  3.30000130e+00  3.30000000e+00 
 2.41130294e-03  2.02054405e+00  3.29999906e+00  3.30000000e+00 
 2.41164916e-03  2.00134589e+00  3.30000133e+00  3.30000000e+00 
 2.41200000e-03  1.98189167e+00  3.29999907e+00  3.30000000e+00 
 2.41206924e-03  1.97768683e+00  3.30000023e+00  3.30000000e+00 
 2.41220773e-03  1.96927713e+00  3.30000024e+00  3.30000000e+00 
 2.41248471e-03  1.95245773e+00  3.30000026e+00  3.30000000e+00 
 2.41300000e-03  1.92116656e+00  3.30000028e+00  3.30000000e+00 
 2.41305539e-03  1.94577459e+00  3.29999798e+00  3.30000000e+00 
 2.41316619e-03  1.99499090e+00  3.29999848e+00  3.30000000e+00 
 2.41338777e-03  2.09342351e+00  3.29999875e+00  3.30000000e+00 
 2.41383093e-03  2.29028874e+00  3.29999948e+00  3.30000000e+00 
 2.41400000e-03  2.36539548e+00  3.29999941e+00  3.30000000e+00 
 2.41404916e-03  2.32616772e+00  3.30000093e+00  3.30000000e+00 
 2.41414747e-03  2.24771159e+00  3.30000137e+00  3.30000000e+00 
 2.41434411e-03  2.09079933e+00  3.30000201e+00  3.30000000e+00 
 2.41473738e-03  1.77697483e+00  3.30000595e+00  3.30000000e+00 
 2.41500000e-03  1.56740236e+00  2.38973834e-02  3.30000000e+00 
 2.41500368e-03  1.56981670e+00  2.68331692e-02  3.29999994e+00 
 2.41501104e-03  1.57464608e+00  3.99300284e-02  3.30000005e+00 
 2.41502576e-03  1.58430483e+00  9.68865578e-02  3.29999995e+00 
 2.41504597e-03  1.59756404e+00  4.73061570e-01  3.30000004e+00 
 2.41507874e-03  1.61906079e+00  3.20570720e+00  3.29999996e+00 
 2.41509825e-03  1.63186258e+00  3.27732965e+00  3.30000004e+00 
 2.41511755e-03  1.64451920e+00  3.29005889e+00  3.29999996e+00 
 2.41514416e-03  1.66198018e+00  3.30108250e+00  3.30000003e+00 
 2.41519739e-03  1.69690216e+00  3.29797862e+00  3.29999997e+00 
 2.41530385e-03  1.76674610e+00  3.30189937e+00  3.30000003e+00 
 2.41543948e-03  1.85572735e+00  3.29813193e+00  3.29999997e+00 
 2.41571075e-03  2.03368986e+00  3.30181489e+00  3.30000003e+00 
 2.41600000e-03  2.22345567e+00  3.29820533e+00  3.29999997e+00 
 2.41604686e-03  2.19817316e+00  3.30000020e+00  3.30000000e+00 
 2.41614059e-03  2.14760756e+00  3.30000204e+00  3.30000000e+00 
 2.41632805e-03  2.04647635e+00  3.30000079e+00  3.30000000e+00 
 2.41670296e-03  1.84421394e+00  3.30000411e+00  3.30000000e+00 
 2.41700000e-03  1.68396489e+00  3.29993134e+00  3.30000000e+00 
 2.41707498e-03  1.67751607e+00  3.29984649e+00  3.30000000e+00 
 2.41722495e-03  1.66461865e+00  3.29930220e+00  3.30000000e+00 
 2.41752488e-03  1.63882382e+00  3.28714167e+00  3.30000000e+00 
 2.41787732e-03  1.60851253e+00  3.07183092e+00  3.30000000e+00 
 2.41800000e-03  1.59796213e+00  7.38605758e-01  3.30000000e+00 
 2.41800227e-03  1.59908790e+00  9.16432266e-01  3.29999996e+00 
 2.41800681e-03  1.60133973e+00  1.98486004e+00  3.30000003e+00 
 2.41801084e-03  1.60333530e+00  2.76836558e+00  3.29999998e+00 
 2.41801559e-03  1.60568946e+00  2.95739954e+00  3.30000001e+00 
 2.41802160e-03  1.60866919e+00  3.05964516e+00  3.29999999e+00 
 2.41802798e-03  1.61183239e+00  3.12555018e+00  3.30000001e+00 
 2.41804074e-03  1.61815878e+00  3.20707294e+00  3.29999999e+00 
 2.41806626e-03  1.63081155e+00  3.27069847e+00  3.30000000e+00 
 2.41811731e-03  1.65611711e+00  3.29867898e+00  3.30000000e+00 
 2.41817487e-03  1.68465277e+00  3.29921080e+00  3.30000000e+00 
 2.41827118e-03  1.73239517e+00  3.30066868e+00  3.30000000e+00 
 2.41842853e-03  1.81039967e+00  3.29933632e+00  3.30000000e+00 
 2.41874323e-03  1.96640869e+00  3.30063985e+00  3.30000000e+00 
 2.41900000e-03  2.09370174e+00  3.29936483e+00  3.30000000e+00 
 2.41904990e-03  2.07138604e+00  3.30000099e+00  3.30000000e+00 
 2.41914970e-03  2.02675418e+00  3.30000174e+00  3.30000000e+00 
 2.41934930e-03  1.93749045e+00  3.30000168e+00  3.30000000e+00 
 2.41974850e-03  1.75896300e+00  3.30000412e+00  3.30000000e+00 
 2.42000000e-03  1.64648699e+00  3.29419016e+00  3.30000000e+00 
 2.42003696e-03  1.66799712e+00  3.29952775e+00  3.30000000e+00 
 2.42011087e-03  1.71101790e+00  3.29999303e+00  3.30000000e+00 
 2.42025870e-03  1.79705945e+00  3.29998375e+00  3.30000000e+00 
 2.42044776e-03  1.90710460e+00  3.30000802e+00  3.30000000e+00 
 2.42082590e-03  2.12719490e+00  3.29998813e+00  3.30000000e+00 
 2.42100000e-03  2.22853018e+00  3.30000940e+00  3.30000000e+00 
 2.42105461e-03  2.18788197e+00  3.30000139e+00  3.30000000e+00 
 2.42116382e-03  2.10658491e+00  3.30000198e+00  3.30000000e+00 
 2.42138224e-03  1.94399078e+00  3.30000301e+00  3.30000000e+00 
 2.42177496e-03  1.65164836e+00  3.29680145e+00  3.30000000e+00 
 2.42200000e-03  1.48412390e+00  5.42618182e-04  3.30000000e+00 
 2.42200856e-03  1.48780951e+00  3.40929667e-05  3.29999998e+00 
 2.42202569e-03  1.49518128e+00  5.37132605e-05  3.30000002e+00 
 2.42205994e-03  1.50992484e+00  1.77692367e-04  3.29999998e+00 
 2.42212844e-03  1.53941195e+00  2.17468706e-03  3.30000002e+00 
 2.42223519e-03  1.58536310e+00  1.09306199e-01  3.29999998e+00 
 2.42235054e-03  1.63501931e+00  3.27910517e+00  3.30000002e+00 
 2.42242856e-03  1.66860251e+00  3.30050469e+00  3.29999998e+00 
 2.42250044e-03  1.69954420e+00  3.29906631e+00  3.30000002e+00 
 2.42259246e-03  1.73915358e+00  3.30087312e+00  3.29999998e+00 
 2.42277649e-03  1.81837233e+00  3.29913870e+00  3.30000002e+00 
 2.42300000e-03  1.91458625e+00  3.30083941e+00  3.29999998e+00 
 2.42303681e-03  1.92647875e+00  3.29999776e+00  3.30000000e+00 
 2.42311042e-03  1.95026369e+00  3.29999815e+00  3.30000000e+00 
 2.42325764e-03  1.99783358e+00  3.29999930e+00  3.30000000e+00 
 2.42355209e-03  2.09297336e+00  3.29999869e+00  3.30000000e+00 
 2.42400000e-03  2.23769569e+00  3.29999991e+00  3.30000000e+00 
 2.42405889e-03  2.23888895e+00  3.29999997e+00  3.30000000e+00 
 2.42417667e-03  2.24127533e+00  3.29999996e+00  3.30000000e+00 
 2.42441223e-03  2.24604809e+00  3.29999997e+00  3.30000000e+00 
 2.42488335e-03  2.25559360e+00  3.29999996e+00  3.30000000e+00 
 2.42500000e-03  2.25795703e+00  3.29999998e+00  3.30000000e+00 
 2.42509422e-03  2.21124481e+00  3.30000085e+00  3.30000000e+00 
 2.42528267e-03  2.11782010e+00  3.30000127e+00  3.30000000e+00 
 2.42561134e-03  1.95488239e+00  3.30000193e+00  3.30000000e+00 
 2.42600000e-03  1.76219971e+00  3.30000432e+00  3.30000000e+00 
 2.42606573e-03  1.75248361e+00  3.30000096e+00  3.30000000e+00 
 2.42619720e-03  1.73305159e+00  3.30000011e+00  3.30000000e+00 
 2.42646013e-03  1.69418754e+00  3.29997279e+00  3.30000000e+00 
 2.42698599e-03  1.61645943e+00  3.19495033e+00  3.30000000e+00 
 2.42700000e-03  1.61438898e+00  3.17303365e+00  3.30000000e+00 
 2.42702801e-03  1.61197545e+00  3.13858127e+00  3.30000000e+00 
 2.42708404e-03  1.60714843e+00  3.03736726e+00  3.30000000e+00 
 2.42715576e-03  1.60096996e+00  2.60333063e+00  3.30000000e+00 
 2.42729919e-03  1.58861304e+00  1.58537396e-01  3.30000000e+00 
 2.42737046e-03  1.58247352e+00  8.47154360e-02  3.30000000e+00 
 2.42744376e-03  1.57615841e+00  4.82839499e-02  3.30000000e+00 
 2.42754029e-03  1.56784229e+00  2.28337831e-02  3.30000000e+00 
 2.42773335e-03  1.55121005e+00  6.18857888e-03  3.30000000e+00 
 2.42800000e-03  1.52823807e+00  5.69091882e-04  3.30000000e+00 
 2.42803861e-03  1.53974754e+00  2.25042944e-03  3.30000000e+00 
 2.42811584e-03  1.56276666e+00  1.49819068e-02  3.30000000e+00 
 2.42821936e-03  1.59362637e+00  2.69768972e-01  3.30000000e+00 
 2.42835117e-03  1.63291687e+00  3.27553425e+00  3.30000000e+00 
 2.42843491e-03  1.65787647e+00  3.29911857e+00  3.30000000e+00 
 2.42851093e-03  1.68053766e+00  3.29919543e+00  3.30000000e+00 
 2.42861264e-03  1.71085730e+00  3.30064674e+00  3.30000000e+00 
 2.42881608e-03  1.77149659e+00  3.29935410e+00  3.30000000e+00 
 2.42900000e-03  1.82632132e+00  3.30062970e+00  3.30000000e+00 
 2.42904069e-03  1.82163506e+00  3.30000205e+00  3.30000000e+00 
 2.42912206e-03  1.81226233e+00  3.30000046e+00  3.30000000e+00 
 2.42928480e-03  1.79351686e+00  3.30000125e+00  3.30000000e+00 
 2.42961029e-03  1.75602594e+00  3.30000029e+00  3.30000000e+00 
 2.43000000e-03  1.71113805e+00  3.29999427e+00  3.30000000e+00 
 2.43006510e-03  1.72882338e+00  3.29999251e+00  3.30000000e+00 
 2.43019529e-03  1.76419424e+00  3.29999694e+00  3.30000000e+00 
 2.43045568e-03  1.83493595e+00  3.29999766e+00  3.30000000e+00 
 2.43097647e-03  1.97641937e+00  3.29999942e+00  3.30000000e+00 
 2.43100000e-03  1.98281268e+00  3.29999846e+00  3.30000000e+00 
 2.43104707e-03  1.97817020e+00  3.30000037e+00  3.30000000e+00 
 2.43114120e-03  1.96888508e+00  3.30000038e+00  3.30000000e+00 
 2.43132946e-03  1.95031483e+00  3.30000043e+00  3.30000000e+00 
 2.43170599e-03  1.91317434e+00  3.30000046e+00  3.30000000e+00 
 2.43200000e-03  1.88417306e+00  3.30000055e+00  3.30000000e+00 
 2.43207531e-03  1.90272022e+00  3.29999867e+00  3.30000000e+00 
 2.43222592e-03  1.93981471e+00  3.29999895e+00  3.30000000e+00 
 2.43252714e-03  2.01400369e+00  3.29999912e+00  3.30000000e+00 
 2.43300000e-03  2.13046679e+00  3.29999947e+00  3.30000000e+00 
 2.43306024e-03  2.11564186e+00  3.30000060e+00  3.30000000e+00 
 2.43318073e-03  2.08599177e+00  3.30000068e+00  3.30000000e+00 
 2.43342171e-03  2.02669159e+00  3.30000079e+00  3.30000000e+00 
 2.43390366e-03  1.90809123e+00  3.30000119e+00  3.30000000e+00 
 2.43400000e-03  1.88438475e+00  3.30000141e+00  3.30000000e+00 
 2.43409639e-03  1.83656476e+00  3.30000307e+00  3.30000000e+00 
 2.43428917e-03  1.74092468e+00  3.30000522e+00  3.30000000e+00 
 2.43454671e-03  1.61315846e+00  3.15911085e+00  3.30000000e+00 
 2.43482341e-03  1.47588847e+00  3.35431272e-04  3.30000000e+00 
 2.43500000e-03  1.38827926e+00 -3.02496051e-04  3.30000000e+00 
 2.43502646e-03  1.40888975e+00 -2.46658992e-06  3.29999999e+00 
 2.43507939e-03  1.45011135e+00 -8.76773578e-09  3.30000001e+00 
 2.43518525e-03  1.53255455e+00  1.21018933e-03  3.29999999e+00 
 2.43528491e-03  1.61017883e+00  3.08449466e+00  3.30000001e+00 
 2.43535737e-03  1.66661366e+00  3.30034501e+00  3.29999999e+00 
 2.43542542e-03  1.71960766e+00  3.29912762e+00  3.30000001e+00 
 2.43551496e-03  1.78935029e+00  3.30082209e+00  3.29999999e+00 
 2.43560626e-03  1.86045337e+00  3.29918000e+00  3.30000001e+00 
 2.43578885e-03  2.00265951e+00  3.30079543e+00  3.29999999e+00 
